EVTDESC4040;The scholar accuses a couple of villagers of impiety after he heard them take the Emperor's name in vain. The blacksmith did it when he hit his thumb with the hammer, the stablemaster when a horse kicked him and the cook when a rat fell into the stew.;Le prêtre accuse des villageois de blasphème après les avoir entendus invoquer en vain le nom de Dieu : le forgeron en se donnant un coup de marteau sur le pouce, le Maître des Écuries en recevant un coup de sabot et la cuisinière en voyant tomber un rat dans son ragoût.;Der Priester klagt einige Dörfler der Blasphemie an, nachdem er hörte, wie sie den Namen des Herrn missbrauchten. Der Schmied tat es, als er sich mit dem Hammer auf den Daumen schlug, der Stallmeister, als ein Pferd ihn trat, und der Koch, als eine Ratte in die Suppe fiel.;;El cura acusó a unos aldeanos de blasfemia tras oírles usar el nombre de Dios en vano. El herrero lo hizo al golpearse el pulgar con el martillo, el caballerizo cuando le coceó un caballo y el cocinero cuando cayó una rata en el guiso.;;;;;;;;;x,,,,,
EVTOPTA4040;So what?;Et alors ?;Na und?;;¿Y qué más da?;;;;;;;;;x,
EVTOPTB4040;A couple of days in the dungeons should be fine;Quelques jours de cachot leur feront le plus grand bien.;Ein paar Tage im Verlies sollten reichen;;Un par de días en la mazmorra bastarían;;;;;;;;;x,
EVTOPTC4040;Only the cook should be punished, I could have been poisoned!;Seule la cuisinière doit être punie, j'aurais pu être empoisonné(e) !;Nur der Koch sollte bestraft werden - ich hätte mich vergiften können!;;¡Solo debería castigarse al cocinero, podría haberme envenenado!;;;;;;;;;x,,,,,,,,,,,,
EVTOPTD4040;This is a disgrace! They should be hanged!;Quelle honte ! Il faut les pendre !;Das ist eine Schande! Sie sollten alle gehängt werden!;;¡Es una vergüenza! ¡Deberían colgarles!;;;;;;;;;x,
#Family,
EVTDESC_WOL_3032;My [GetFromRelation] [From.GetFirstName] can always rely on me for aid. I try to help out whenever and however I can, out of respect, if not love.;;;;;;;;;;;;;x,,,,,,,,,,,,
#Rival,
EVTDESC100500;Praise [Root.Religion.GetRandomGodName]! My fierce rival has also become a follower of the Way!;;;;;;;;;;;;;x
#WoL,
EVTDESC94018;History is a subject that has always fascinated you, and you have spent the last few weeks studying the campaigns of Qin Shi Huang. There are many lessons to be learned from his conquests.;;;;;;;;;;;;;x
EVTDESC_94019;After many months studying the campaigns of Sun Wu you have acquired many fascinating insights and gained new wisdom in military matters. You realize that the Art of War might be well worth studying.;;;;;;;;;;;;;x
EVTDESC_WOL_1036;After a few probing exchanges, I realized that [FromFrom.GetTitledFirstNameNoRegnal] was no master of the blade. I defeated [FromFrom.GetObjectPronoun] easily, proving [FromFrom.GetPossPronoun] guilt, and that of my [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName]...;Après quelques échanges curieux, j'ai vite remarqué que [FromFrom.GetTitledFirstNameNoRegnal] était loin d'être un maître épéiste. Je l'ai vaincu facilement, prouvant ainsi sa culpabilité et celle de m[FromFromFromFrom.GetHerHis] [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName]...;Nach einigen Hieben stellte ich fest, dass [FromFrom.GetTitledFirstNameNoRegnal] kein Meister des Schwertes ist. Ich besiegte [FromFrom.GetObjectPronoun] leicht und bewies [FromFrom.GetPossPronoun] Schuld und die meiner/s [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName]...;;Tras unos intercambios de prueba, me di cuenta que [FromFrom.GetTitledFirstNameNoRegnal] no era ningún/ ninguna maestro/maestra de la espada. [FromFrom.GetObjectPronoun] he derrotado fácilmente, demostrando su culpabilidad y la de mi [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName]...;;;;;;;;;x,,,,,,,
EVTDESC_WOL_1036_WOUND;The duel with [FromFrom.GetTitledFirstNameNoRegnal] was hard fought, but in the end I proved the better [Root.GetManWoman]. Though [FromFrom.GetSubjectPronoun] managed to cut me, I have proven [FromFrom.GetPossPronoun] guilt, and that of my [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName].;Le duel contre [FromFrom.GetTitledFirstNameNoRegnal] était rude, mais j'en suis sorti vainqueur. Bien qu'il soit parvenu à me blesser, j'ai prouvé sa culpabilité, et celle de m[FromFromFromFrom.GetHerHis] [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName].;Das Duell mit [FromFrom.GetTitledFirstNameNoRegnal] war erbittert, aber am Ende zeigte sich, dass ich der/die bessere [Root.GetManWoman] bin. Obwohl [FromFrom.GetSubjectPronoun] mich verletzen konnte, habe ich [FromFrom.GetPossPronoun] Schuld bewiesen und die von meiner/m [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName].;;El duelo con [FromFrom.GetTitledFirstNameNoRegnal] fue una lucha complicada, pero al final demostré ser mejor [Root.GetManWoman]. Aunque [FromFrom.GetSubjectPronoun] logró cortarme, he demostrado su culpabilidad y la de mi [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName]. ;;;;;;;;;x,,,,
EVTDESC_WOL_1036_MAIM;[FromFrom.GetTitledFirstNameNoRegnal] proved to be a formidable opponent. Though I won in the end, I lost three fingers and took several wounds in the process. I have proven [FromFrom.GetPossPronoun] guilt, and that of my [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName]!;[FromFrom.GetTitledFirstNameNoRegnal] s'est révélé être un adversaire redoutable. Malgré ma victoire, j'ai perdu trois doigts et j'ai reçu plusieurs blessures sur le torse. J'ai néanmoins prouvé sa culpabilité et celle de [FromFromFromFrom.GetFirstName], [GetFromFromFromFromRelation] de [FromFrom.GetTitledFirstNameNoRegnal] !;[FromFrom.GetTitledFirstNameNoRegnal] hat sich als starker Gegner entpuppt. Auch wenn ich letztlich siegreich war, wurde ich im Kampf mehrfach verwundet und verlor drei Finger. Ich habe [FromFrom.GetPossPronoun] Schuld bewiesen und die meiner/s [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName]!;;[FromFrom.GetTitledFirstNameNoRegnal] demostró para ser un oponente formidable. Aunque gané al final, perdí tres dedos y recibí varias heridas en el proceso. He demostrado su culpabilidad y la de mi [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName]. ;;;;;;;;;x,,,,,,,,,
EVTOPTA_WOL_1036;I allowed [FromFrom.GetObjectPronoun] to yield unscathed, having lost [FromFrom.GetPossPronoun] sword;Je lui ai permis de se rendre sans blessures après la perte de son épée;Ich gestattete [FromFrom.GetObjectPronoun], sich unversehrt zu ergeben, da [FromFrom.GetPossPronoun] Schwert verloren war;;Permití que se rindiese ilesa/ ileso, tras perder la espada.;;;;;;;;;x,,,,,,,,,,,
EVTOPTB_WOL_1036;[FromFrom.GetSubjectPronoun] yielded after I pierced [FromFrom.GetPossPronoun] shoulder;[FromFrom.GetSubjectPronoun] s'est rendu après que je l'aie blessé à l'épaule;[FromFrom.GetSubjectPronoun] ergab sich, nachdem ich [FromFrom.GetPossPronoun] Schulter durchbohrte;;Se rindió tras atravesar su hombro.;;;;;;;;;x
EVTOPTC_WOL_1036;Bleeding from several cuts, [FromFrom.GetSubjectPronoun] yielded only when I took [FromFrom.GetPossPronoun] hand off!;Saignant de maintes blessures, il s'est rendu uniquement quand je lui ai coupé la main !;Auch nachdem er/sie aus mehreren Wunden blutete, ergab [FromFrom.GetSubjectPronoun] sich erst, als ich [FromFrom.GetPossPronoun] Hand abhieb!;;¡Aun sangrando por varios cortes, sólo se rindió sólo cuando le corté la mano!;;;;;;;;;x,,,,,,,,,,
EVTOPTD_WOL_1036;I pierced [FromFrom.GetPossPronoun] heart. A suitable end to the [GetRootFromInsult]!;Je lui ai percé le cœur. Une fin parfaite pour cette espèce [GetRootFromInsultNounAdj] !;Ich durchbohrte [FromFrom.GetPossPronoun] Herz. Das passende Ende für einen dieser [GetRootFromInsult]!;;Atravesé su corazón. ¡Un final adecuado para ese/ esa [GetRootFromInsult]!;;;;;;;;;x,
EVTDESC_WOL_1039;After a few probing exchanges, I realized that [FromFrom.GetTitledFirstNameNoRegnal] was no master of the blade. I defeated [FromFrom.GetObjectPronoun] easily, proving my innocence and that of [wol_lover_duel_spouse.GetOnlyDynastyName] [wol_lover_duel_spouse.GetFirstName].;Après quelques échanges curieux, j'ai vite remarqué que [FromFrom.GetTitledFirstNameNoRegnal] était loin d'être un maître épéiste. Je l'ai vaincu facilement, prouvant ainsi mon innocence et celle de m[wol_lover_duel_spouse.GetOnlyDynastyName] [wol_lover_duel_spouse.GetFirstName] [FromFromFromFrom.GetFirstName]...;Nach einigen Hieben stellte ich fest, dass [FromFrom.GetTitledFirstNameNoRegnal] kein Meister des Schwertes ist. Ich besiegte [FromFrom.GetObjectPronoun] leicht und bewies meine Unschuld und die meiner/s [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName].;;Tras unos intercambios de prueba, me di cuenta que [FromFrom.GetTitledFirstNameNoRegnal] no era ningún/ ninguna maestro/maestra de la espada. [FromFrom.GetObjectPronoun] he derrotado fácilmente, demostrando mi inocencia y la de mi [FromFromFromFrom.GetHerHis] [GetFromFromFromFromRelation]. ;;;;;;;;;x,,,,,,,,
EVTDESC_WOL_1039_WOUND;The duel with [From.GetTitledFirstNameNoRegnal] was hard fought, but in the end I proved the better [Root.GetManWoman]. Though [From.GetSubjectPronoun] managed to cut me, I have proven my innocence and that of my [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName].;Le duel contre [FromFrom.GetTitledFirstNameNoRegnal] était rude, mais j'en suis sorti vainqueur. Bien qu'il soit parvenu à me blesser, j'ai prouvé mon innocence, et celle de m[FromFromFromFrom.GetHerHis] [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName].;Das Duell mit [FromFrom.GetTitledFirstNameNoRegnal] war erbittert, aber am Ende zeigte sich, dass ich überlegen war. Obwohl [FromFrom.GetSubjectPronoun] mich verletzen konnte, habe ich meine Unschuld bewiesen und die meiner/s [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName].;;El duelo con [FromFrom.GetTitledFirstNameNoRegnal] fue una lucha complicada, pero al final demostré ser mejor [Root.GetManWoman]. Aunque [FromFrom.GetSubjectPronoun] logró cortarme, he demostrado mi inocencia y lo de mi [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName]. ;;;;;;;;;x,,,,,
EVTDESC_WOL_1039_MAIM;[From.GetTitledFirstNameNoRegnal] proved to be a formidable opponent. Though I won in the end, I lost three fingers and took several wounds in the process. I have proven my innocence and that of my [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName]!;[FromFrom.GetTitledFirstNameNoRegnal] s'est avéré être un adversaire redoutable. Malgré ma victoire, j'ai perdu trois doigts et j'ai subi plusieurs blessures sur le torse. J'ai prouvé mon innocence, et celle de m[FromFromFromFrom.GetHerHis] [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName] !;[FromFrom.GetTitledFirstNameNoRegnal] hat sich als starker Gegner entpuppt. Auch wenn ich letztlich siegreich war, wurde ich im Kampf mehrfach verwundet und verlor drei Finger. Ich habe meine Unschuld bewiesen und die meiner/s [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName]!;;[FromFrom.GetTitledFirstNameNoRegnal] demostró para ser un oponente formidable. Aunque gané en el final, perdí tres dedos y recibí varias heridas en el proceso. He demostrado mi inocencia y lo de mi [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName]. ;;;;;;;;;x,,,,,,,,,,
EVTDESC8345;The Imperial Capital is finally ours after a horrific siege. Entering the city we rode in the blood of the infidels up to the knees of our horses.;;;;;;;;;;;;;x
EVTOPTA8345;Heaven blesses us.;;;;;;;;;;;;;x
#Necrominicon,
EVTTITLE_WoL_6331;The Way of Peace;;;;;;;;;;;;;x
EVTDESC_WoL_6331;A strange old man approaches you out of nowhere. He speak at length about some mystical book that holds the key to life and death. He offers you the book for a significant sum.;;;;;;;;;;;;;x
EVTDESC_WoL_6336;Shortly after the death of your [GetFromRelation] [From.GetTitledFirstNameWithNick], you are brought a strange piece of news. It seems that [From.GetHerHis] library was raided, the only item stolen being a strange old book of unknown origins. Two servants who were in the library at the time were found dead, though witnesses refused to describe the state of the bodies.;;;;;;;;;;;;;x,,,,,,,,,,,"																																																			"
#Buddhist,
EVTDESC_SoA_200;A Buddhist exile, fleeing persecution elsewhere, has showed up at your court. His time spent abroad has gifted him with many connections, and by all accounts he is an able diplomat. He would make a fine chancellor.;;;;;;;;;;;;;x,,,,,,,,,,,
EVTOPTA_SoA_200;Indeed?;Vraiment ? ;Wirklich?;;¿De veras?;;;;;;;;;x,
EVTDESC_SoA_201;A learned Buddhist man has appeared at your court. He comes highly recommended in the arts of bookkeeping and administration. Already he has suggested several ways of improving the bureaucratic efficiency of the realm, and he could potentially make a fine steward.;;;;;;;;;;;;;x
EVTDESC_SoA_202;A mysterious Buddhist man has offered his services at your court. He is well-versed in feudal court intrigue and has a past as both a mercenary and a spy. If he can be trusted, he could very well prove to be an indispensable asset in your council...;;;;;;;;;;;;;x
